"$\sin^{2}(2\theta_{ee})$,$\Delta m^{2}_{41}$ [eV$^2$],""$\Delta\chi^{2}_\text{crit,95}$"""
0.2364,0.1545,9.95
0.2477,0.1545,9.75
0.2595,0.1545,10.15
0.2719,0.1545,10.05
0.2848,0.1545,9.85
0.2984,0.1545,9.85
0.3126,0.1545,9.95
0.3275,0.1545,9.85
0.343,0.1545,10.05
0.3594,0.1545,9.65
0.3765,0.1545,9.85
0.3944,0.1545,9.85
0.4132,0.1545,9.95
0.4329,0.1545,9.75
0.4535,0.1545,9.55
0.4751,0.1545,9.65
0.4977,0.1545,9.75
0.5214,0.1545,9.55
0.5462,0.1545,9.65
0.5722,0.1545,9.55
0.5995,0.1545,9.55
0.628,0.1545,9.45
0.6579,0.1545,9.15
0.6893,0.1545,9.15
0.7221,0.1545,9.05
0.7565,0.1545,9.15
0.7925,0.1545,8.95
0.8302,0.1545,8.65
0.8697,0.1545,8.45
0.9112,0.1545,8.15
0.9545,0.1545,7.85
1,0.1545,7.85
0.01,0.1626,9.95
0.0105,0.1626,9.95
0.011,0.1626,10.15
0.0115,0.1626,9.75
0.012,0.1626,10.05
0.0126,0.1626,10.15
0.0132,0.1626,9.85
0.0138,0.1626,9.95
0.0145,0.1626,10.05
0.0152,0.1626,9.95
0.0159,0.1626,9.85
0.0167,0.1626,9.85
0.0175,0.1626,10.05
